word_ind,ori_word,clip_code,eng_sent,kor_sent,sent_start,sent_end,word_loc,line_loc,whole_eng,whole_kor,word_meaning,video_name,_v_s,_v_e
4,offer,1004018,"Okay, well, I'd offer you Halloween candy,",할로윈 캔디를 주고 싶은데,17268,19184,3,7,"(knocking) It's open.
Hey, you got a minute?
Yeah, sure, come on in.
Thanks.
Want some mac and cheese?
No. Lactose. Gas.
Glass of wine? - No. Sulfites. Migraines.
Okay, well, I'd offer you Halloween candy,
but that's gone.
So, what's up?
Okay, we used to go out, right?
Oh, my God, that's where I know you from.","들어와
잠깐 시간 있어?
물론이지
고마워
맥앤치즈 먹을래?
유당이랑 가스 때문에 안돼
와인 한 잔? - 아황산염, 편두통
할로윈 캔디를 주고 싶은데
이미 다 먹었어
무슨 일이야?
전에 사귄 사이잖아
어쩐지 익숙하다 했어","v. 제공하다 n. 제공, 할인",Big Bang Theory Season 5 Ep07,603535,632945
4,offer,1004019,for me to offer you a hot beverage.,난 따뜻한 음료부터 권해야 해,16499,18716,3,5,"Would you like to talk about it?
And keep in mind that ""no"" is a perfectly viable answer.
Sheldon, my world is crumbling around me.
Point of order.
As you're in distress, it would be customary
for me to offer you a hot beverage.
But I'm a guest in your home,
so it would be customary for you to offer me a beverage.","무슨 일인지  얘기 좀 들어줄까?
싫다고 해도  받아들일 수 있어
쉘든, 내 멘탈이  붕괴되고 있어
순서를 지키자
네가 괴로워하고 있으니
난 따뜻한 음료부터 권해야 해
하지만 내가 손님이잖아
네가 음료를 내오는 게 맞지","v. 제공하다 n. 제공, 할인",Big Bang Theory Season 5 Ep08,432955,459228
5,order,1005010,"Your place, we'll order Chinese, you'll rent a movie--",너희 집에서 중국 음식 시켜먹을거야 영화를 빌려놓는데,17077,19512,3,5,"Yeah, I can see how that would-- a bunch of people?
Anyway, I figure it's time to slow things down and,
who better to slow things down with than you?
I'm flattered.
So,
Your place, we'll order Chinese, you'll rent a movie--
artsy, but accessible-- then light petting, no coitus.
Sounds fun.","음, 대충 알겠.. 사람들이라고?
어쨌든, 이제는 천천히 해야할 때인 것 같아서
그리고 너보다 더 천천히 할 사람이 어디 있겠어?
칭찬 고마워
그러면 어떻게 하길 원하는거야?
너희 집에서 중국 음식 시켜먹을거야 영화를 빌려놓는데
예술적이면서도 쉬운 걸로 그리고 가볍게 애무하고 섹스는 안 해
재밌겠는데",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep02,403712,430101
5,order,1005011,Then don't order popcorn.,그럼 팝콘 안 먹으면 되죠,19647,21197,2,6,"because Leonard, get this, has a date.
Good for him.
Why are you sitting here? Why don't you just go to a movie or something?
Alone?
Yeah, why not? - What if I choke on my popcorn?
Who will administer the Heimlich maneuver?
Then don't order popcorn.
No popcorn at the mo... listen to yourself.
Why don't you go to a coffee shop? - I don't drink coffee.
They have other things.","레너드가 데이트를 하니까요
아, 잘됐네요
그런데 왜 여기 앉아있어요? 영화 보러 가거나 다른 일 하면 되잖아요
혼자서요?
네, 왜요? - 팝콘 먹다 걸리면요?
목에 걸리면 <font color=#FFD700>하임리히법</font>은 누가 해주죠?
그럼 팝콘 안 먹으면 되죠
영화관에서 팝콘 먹지 말라니 생각 좀 하고 말해요
그럼 카페에 가요 - 커피 안 마셔요
커피 말고 다른 것도 있어요",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep02,551079,582064
5,order,1005012,I want you to check before you accept the order. / Sorry.,주문 끝내기 전에 다시 한 번 확인해야지 / 미안,18638,22361,9,5,"Did you pick up the low sodium soy sauce from the market? / Yes.
Thank you. - You're welcome.
What took you so long?
Just sit down and eat. - Fine.
All right, it's shredded. What do you want me to do?
I want you to check before you accept the order. / Sorry.
Were you distracted by the possibility that Koothrappali might have intercourse with Penny tonight?","저나트륨 간장도 샀지? / 응
고마워 - 뭘 이정도로
그런데 왜 이리 오래 걸렸어?
그냥 앉아서 먹기나 해 - 알겠어
그래, 찢어졌다 나보고 어쩌라고!
주문 끝내기 전에 다시 한 번 확인해야지 / 미안
라지가 페니랑 하게 될지도 모른다는 가능성 때문에 머릿속이 복잡해졌어?",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep04,863016,892720
5,order,1005013,"Oh, yeah, no, this thing's majorly out of order.",이 엘리베이터는 고장이에요,14855,18103,8,3,"What a nice girl.
Do you have any idea what just happened?
Yes. Apparently I'm getting a free dinner.
Oh, yeah, no, this thing's majorly out of order.
See? Sorry. - That's okay.
Guess I'm taking the stairs.
Where you going? - 4A.
You here to see Leonard? - No, Dr. Cooper.","착한데?
무슨 일이 일어난 건지 모르겠어?
알지, 공짜 저녁 생겼잖아
이 엘리베이터는 고장이에요
이게 떨어졌네요 - 괜찮아요
계단으로 가야겠네요
어디 가세요? - 4A에요
레너드 만나러 왔나봐요? - 아뇨, 쿠퍼 박사님 만나러요",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep06,330198,358046
5,order,1005014,all the subatomic particles are there. I just have to put them in the right order.,입자들은 그냥 거기 있는 것이고 난 올바른 순서대로 배열할 뿐이지,10616,14200,15,3,"Wait for me.
Have you worked out the neutrino issue?
Well, to paraphrase Mozart,
all the subatomic particles are there. I just have to put them in the right order.
You're so witty.
Aren't I?","같이 가
뉴트리노 문제는 해결하셨어요?
모차르트 말을 인용하자면
입자들은 그냥 거기 있는 것이고 난 올바른 순서대로 배열할 뿐이지
정말 재밌으세요
그렇지?",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep06,648090,667011
5,order,1005015,You know you need your sleep in order for your cognitive processing,"인지 능력이 최상의 생태로 유지되려면 지금 가서 자야 해요, 어서요",19800,22312,7,6,"I'm invoking our Body Snatchers clause.
The Body Snatchers clause requires me to help you destroy
someone we know who's been replaced with an alien pod.
She's in the living room. Go. I'll wait here.
Sheldon, what are you doing out of bed?
Now! Do it!
You know you need your sleep in order for your cognitive processing
Godzilla clause?
Not unless she destroys Tokyo.
Rats.","그러면 신체 강탈자 조항을 발동시키겠어
신체 강탈자 조항은 우리가 아는 사람이
외계 생물체의 숙주가 되었을 때 그걸 없앨 때만 적용되는 조항이야
거실에 있잖아 어서 가, 난 여기 있을게
쉘든, 침대에 안 있고 뭐하는 거죠?
지금이야, 어서!
인지 능력이 최상의 생태로 유지되려면 지금 가서 자야 해요, 어서요
고질라 조항은?
도쿄를 부수면 도와주지
젠장",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep06,1054336,1087465
5,order,1005016,"Pursuant to Starfleet General Order 104, Section A: You are deemed unfit",스타플릿 기본 수칙 104의 A조항에 따르면,19033,22665,4,5,"You are not in this relationship.

Ergo, you have no say

I'm afraid I can't allow that.
Pursuant to Starfleet General Order 104, Section A: You are deemed unfit
and I hereby relieve you of your command.
General Order 104, Section A does not apply in this situation.","네가 스테파니랑 사귀는 게 아니잖아
내가 사귄다고
그러니까 나랑 스테파니의 일을
넌 말할 자격이 없어
그렇게는 못하겠어
스타플릿 기본 수칙 104의 A조항에 따르면
넌 부적합하다고 판단되기 때문에 명령할 권리를 없애겠어
기본 수칙 104의 A조항은 이 상황에 적용 안 돼",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep09,545874,578251
5,order,1005017,"General Order 104, Section A does not apply in this situation.",기본 수칙 104의 A조항은 이 상황에 적용 안 돼,13120,16345,1,3,"I'm afraid I can't allow that.
Pursuant to Starfleet General Order 104, Section A: You are deemed unfit
and I hereby relieve you of your command.
General Order 104, Section A does not apply in this situation.
Give me one good reason why not. - Because this is not Star Trek!","그렇게는 못하겠어
스타플릿 기본 수칙 104의 A조항에 따르면
넌 부적합하다고 판단되기 때문에 명령할 권리를 없애겠어
기본 수칙 104의 A조항은 이 상황에 적용 안 돼
왜 안 되는지 이유 하나만 들어봐 - 스타 트렉이 아니니깐!",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep09,560906,582697
5,order,1005018,"Okay, question 1. Rank the following aspects of Sheldon Cooper in order of appeal.",어디 보자. 문제 1. Sheldon Cooper가 호감을 준 요소들을 순서대로 나열하시오,17560,22546,11,4,"Yes. Well, that is a good question.
But is this really the best way to figure it out?
Yeah, I agree. The social sciences are largely hokum.
But, short of putting electrodes in your brain and monitoring your response to my companionship, this is the best I can do.
Okay, question 1. Rank the following aspects of Sheldon Cooper in order of appeal.
Intelligence.
Ruthless attention to hygiene.
Playfulness.
Java applet writing?","그래. 음, 그런 거 괜찮지.
근데 꼭 이런 게 가장 좋다고 생각해?
응. 그래.사회 과학은 대부분 엉터리거든.
하지만, 니 뇌에 전극을 꽂고 우리 사이에 관한 반응을 관찰하는 걸 제외한다면, 이게 가장 좋은 방법인거 같아.
어디 보자. 문제 1. Sheldon Cooper가 호감을 준 요소들을 순서대로 나열하시오
지성.
위생에 관한 지독한 관심
쾌활함.
자바 애플릿 프로그래밍?",v. 주문하다 n. 주문,Big Bang Theory Season 2 Ep13,324158,353695
6,suppose,1006010,Now shall we get back to work? - I suppose.,그럼 계속 하던 일 할까요? - 그래,18663,22064,9,5,"He does on Wednesdays.
Not if he wants a Nobel Prize.
He does want that.
Does a man with my intellectual gifts play paintball on weekends?
What do you think? - Drat.
Now shall we get back to work? - I suppose.
Battlestar Galactica comes on tonight.
I guess I can wait for the DVD.","수요일에는 해
노벨상이 받기 싫다면 하겠죠
상은 받고 싶어 해
나와 같은 두뇌를 가진 사람은 주말에 핀볼은 하나?
어떨 것 같으세요? - 쳇!
그럼 계속 하던 일 할까요? - 그래
배틀스타 갈라티카 오늘 밤에 방송하는데
DVD 나올 때까지 기다리지 뭐","v. 가정하다, ~라고 생각하다",Big Bang Theory Season 2 Ep06,776657,808896
6,suppose,1006011,I suppose I could spare a few minutes.,몇 분 정도는 시간이 되겠네요,20575,22871,1,5,"This is banana bread.
This is a door knob.
It's my understanding that an unsolicited gift of food
can be a precursor to  an impromptu invitation to come in and chat.
Would you like to come in?
I suppose I could spare a few minutes.
Were you robbed?
No.","바나나 파운드 케이크예요
이건 손잡이에요
생각지 못한 선물이나 음식을 받으면
들어오라고 말하는 걸로 알고 있는데요
들어올래요?
몇 분 정도는 시간이 되겠네요
도둑 들었어요?
아뇨","v. 가정하다, ~라고 생각하다",Big Bang Theory Season 2 Ep09,592611,626396
6,suppose,1006012,I suppose.,그런 거 같아.,20924,21781,1,7,"You'd be surprised how many particle physicists have a whimsical side.
Oh what about Howard and Raj you mean? How did you become friends with them?
I don't know...
How do carbon atoms form a benzene ring?
Proximity and valence electrons.
Well yeah, sure. When you put it that way.
But it all worked out, right?
I suppose.
I do miss whistling though.
Oh come on. Really?
(Whistles)
1st warning.","넌 많은 입자 물리학자들이 변덕스러운 면이 있다는 사실에 놀랄거야
Howard랑 Raj는 어때?걔네들이랑은 어떻게 친해졌는데?
잘 모르겠어..
탄소 원자들이 어떻게 벤젠 공명 구조를 이룰까?
근접과 원자가 전자 때문이지.
어 그래, 맞을거야, 니가 그렇다고 하면 말이지.
그래도 잘 됐잖아, 그렇지?
그런 거 같아.
그래도 휘파람 부는 게 그리워.
말도 안돼, 진짜?
(휘파람 분다)
첫번째 경고야.","v. 가정하다, ~라고 생각하다",Big Bang Theory Season 2 Ep13,268506,297926
6,suppose,1006013,I suppose it wouldn't hurt to get an estimate.,일단 얼만지 알아보기만 해도 괜찮겠지,19097,21800,1,3,"We're not gonna get Wolowitz a hooker.
""I'm so lonely and horny,
""I may open this $20 jar of peanuts and end it all.""
I suppose it wouldn't hurt to get an estimate.
So how was your day?","왈로위츠한테 창녀를 소개해 줄 수는 없어
""너무나도 외롭고 궁하다
""20달러짜리 땅콩이나 다 먹어버려야겠다""
일단 얼만지 알아보기만 해도 괜찮겠지
오늘 어떻게 지냈어?","v. 가정하다, ~라고 생각하다",Big Bang Theory Season 2 Ep21,716056,745262
6,suppose,1006014,I suppose we can stay up and talk.,밤새 이야기 할 수도 있지,18240,20193,1,4,"Sing  Soft Kitty .
That's only for when you're sick.
Homesick is a type of being sick.
Come on, do I really have to?
I suppose we can stay up and talk.
Soft kitty
Warm kitty
Little ball of fur","Soft Kitty  불러줘
그건 니가 아플 때만 하는거잖아
향수병도 일종의 병이야
정말로 해야 돼?
밤새 이야기 할 수도 있지
Soft kitty
Warm kitty
Little ball of fur","v. 가정하다, ~라고 생각하다",Big Bang Theory Season 2 Ep21,1154603,1184673
