index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
120,naked,4,Dinner and not having sex sounds like a date to make her arch her back in high school during the middle of the cafeteria and I realize i'm totally naked mmm oh,FR101,74590,89748,dinner and not having sex sounds like date to make her arch her back in high school during middle of cafeteria and i realize i'm totally naked mmm oh,./friends,F
121,mmm,4,Dinner and not having sex sounds like a date to make her arch her back in high school during the middle of the cafeteria and I realize i'm totally naked mmm oh,FR101,74590,89748,dinner and not having sex sounds like date to make her arch her back in high school during middle of cafeteria and i realize i'm totally naked mmm oh,./friends,F
122,oh,4,Dinner and not having sex sounds like a date to make her arch her back in high school during the middle of the cafeteria and I realize i'm totally naked mmm oh,FR101,74590,89748,dinner and not having sex sounds like date to make her arch her back in high school during middle of cafeteria and i realize i'm totally naked mmm oh,./friends,F
123,then,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
124,i,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
125,looked,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
126,down,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
127,and,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
128,i,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
129,realize,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
130,there's,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
131,phone,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
132,over,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
133,there,5,Then I looked down and I realize there's a phone over there instead of that right now all of a sudden the phone starts to ring at a,FR101,89750,105238,then i looked down and i realize there's phone over there instead of that right now all of sudden phone starts to ring at,./friends,F
