userID,한식,중식,일식,양식
5173,1,2,4,3
5174,4,2,2,1
5175,1,3,2,3
5176,2,5,5,3
5177,1,4,2,5
5178,5,3,1,3
5179,4,3,1,2
5180,2,4,4,3
5181,5,3,2,4
5182,1,4,2,4
5183,1,1,5,1
5184,2,2,2,3
5185,4,5,5,3
5186,4,2,4,2
5187,1,5,5,1
5188,4,5,4,3
5189,2,3,4,2
5190,3,3,4,1
5191,5,3,1,5
5192,2,1,5,1
5193,3,4,1,1
5194,5,1,3,2
5195,1,2,1,5
5196,2,5,2,4
5197,5,4,1,1
5198,4,3,1,1
5199,1,5,3,3
5200,2,5,4,4
5201,3,5,2,1
5202,4,1,3,1
5203,4,2,4,2
5204,1,3,1,2
5205,2,1,2,5
5206,3,1,2,3
5207,1,4,5,5
5208,1,1,5,3
5209,3,3,2,3
5210,2,2,3,3
5211,2,2,3,3
5212,2,5,1,1
5213,4,1,5,5
5214,1,3,5,2
5215,4,2,4,2
5216,2,3,1,4
5217,4,1,3,5
5218,3,5,2,2
5219,2,4,2,5
5220,3,5,3,1
5221,2,1,4,1
5222,2,3,2,2
5223,1,2,5,2
5224,3,2,4,1
5225,2,1,5,3
5226,4,5,5,3
5227,1,5,3,1
5228,3,2,4,4
5229,1,4,1,1
5230,1,3,1,5
5231,3,5,2,3
5232,1,4,3,1
5233,1,5,5,2
5234,1,4,1,1
5235,2,2,1,3
5236,3,4,1,2
5237,2,3,1,3
5238,5,5,2,2
5239,2,4,1,1
5240,2,3,1,2
5241,4,1,3,5
5242,1,3,2,1
5243,2,5,4,1
5244,2,1,3,2
5245,1,2,5,1
5246,2,3,1,3
5247,5,5,3,3
5248,4,1,4,2
5249,3,5,3,1
5250,1,5,5,2
5251,2,1,4,2
5252,4,5,2,2
5253,4,2,4,5
5254,5,3,2,1
5255,3,3,3,3
5256,1,1,1,5
5257,2,5,1,1
5258,4,2,4,3
5259,1,5,5,5
5260,4,1,1,4
5261,4,2,1,3
5262,1,5,2,1
5263,4,4,5,2
5264,5,3,1,4
5265,1,2,2,1
5266,5,1,4,4
5267,5,5,5,4
5268,1,5,4,4
5269,5,1,5,1
5270,4,2,5,2
5271,1,4,2,3
5272,4,4,1,2
5273,5,1,1,1
5274,3,1,3,4
5275,1,5,5,4
5276,5,2,1,5
5277,4,5,3,2
5278,5,3,5,3
5279,4,5,1,3
5280,3,2,3,1
5281,2,5,2,2
5282,1,1,2,2
5283,3,1,5,5
5284,5,4,5,1
5285,5,4,5,3
5286,2,3,2,4
5287,5,3,4,5
5288,1,3,3,5
5289,2,5,5,3
5290,2,1,4,5
5291,4,4,2,2
5292,5,1,5,4
5293,1,1,1,5
5294,3,2,4,4
5295,3,1,4,1
5296,5,5,2,3
5297,3,1,4,3
5298,5,3,2,2
5299,5,2,5,1
5300,4,1,1,4
5301,4,5,3,5
5302,4,1,1,3
5303,1,1,1,3
5304,3,4,4,2
5305,1,4,1,5
5306,2,1,3,4
5307,3,4,5,1
5308,4,1,5,3
5309,1,3,3,4
5310,3,2,2,4
5311,1,2,1,4
5312,3,4,1,1
5313,4,1,4,2
5314,5,1,1,2
5315,4,4,2,1
5316,3,5,4,5
5317,3,4,3,1
5318,5,1,4,5
5319,3,1,3,1
5320,2,2,5,1
5321,5,5,5,1
5322,2,3,1,1
5323,2,2,2,1
5324,4,3,4,2
5325,2,5,3,5
5326,5,2,2,4
5327,5,5,5,2
5328,5,2,4,1
5329,5,1,5,2
5330,2,4,3,1
5331,2,4,3,2
5332,5,2,1,1
5333,1,1,1,2
5334,3,5,3,1
5335,1,2,3,4
5336,5,3,4,1
5337,5,3,2,5
5338,4,4,2,1
5339,5,3,1,1
5340,5,4,1,3
5341,5,2,5,1
5342,4,4,3,4
5343,3,1,5,1
5344,4,1,5,2
5345,2,3,2,4
5346,5,3,4,2
5347,2,5,4,3
5348,4,5,1,5
5349,5,5,3,1
5350,2,3,2,3
5351,2,5,3,5
5352,3,3,2,3
5353,3,4,4,5
5354,2,3,3,5
5355,4,2,2,5
5356,4,1,2,3
5357,4,3,2,3
5358,4,1,4,3
5359,4,4,1,4
5360,5,4,1,4
5361,3,1,4,5
5362,5,3,1,4
5363,5,3,1,1
5364,4,4,5,5
5365,4,4,3,4
5366,1,2,1,5
5367,2,2,4,1
5368,2,5,2,3
5369,1,2,5,2
5370,2,2,4,1
5371,1,5,2,3
5372,4,2,1,4
5373,2,4,5,2
5374,2,4,3,1
5375,2,5,5,4
5376,5,5,5,1
5377,4,5,4,2
5378,3,2,1,3
5379,3,2,4,2
5380,3,4,2,1
5381,3,4,2,1
5382,5,1,5,2
5383,3,1,2,3
5384,4,1,4,3
5385,1,4,4,2
5386,1,5,1,5
5387,3,1,4,1
5388,5,4,4,3
5389,1,5,3,5
5390,1,2,1,1
5391,4,2,4,1
5392,3,4,3,5
5393,1,5,4,2
5394,3,5,4,2
5395,1,4,1,3
5396,5,3,5,5
5397,3,2,2,3
5398,1,4,5,4
5399,4,3,4,4
5400,3,5,2,2
5401,2,1,4,1
5402,5,4,5,5
5403,5,5,1,2
5404,1,3,5,2
5405,3,2,5,3
5406,5,2,5,5
5407,5,1,5,3
5408,4,2,2,5
5409,3,4,2,1
5410,4,4,4,1
5411,1,5,5,2
5412,1,3,1,3
5413,1,5,3,1
5414,4,1,5,4
5415,3,1,1,5
5416,2,3,4,4
5417,4,2,4,5
5418,3,4,5,5
5419,2,3,3,2
5420,4,5,4,5
5421,4,5,1,2
5422,4,5,1,2
5423,5,5,5,5
5424,4,1,2,3
5425,4,1,4,1
5426,3,4,4,3
5427,4,4,5,3
5428,5,4,3,1
5429,4,5,5,2
5430,2,4,5,2
5431,3,5,1,2
5432,5,3,5,4
5433,1,1,4,4
5434,1,1,4,1
5435,5,4,4,3
5436,1,2,5,1
5437,4,1,5,3
5438,1,5,5,5
5439,1,4,4,3
5440,3,2,3,5
5441,4,5,5,5
5442,5,3,3,4
5443,1,3,4,3
5444,5,4,5,2
5445,3,4,5,2
5446,4,2,5,2
5447,4,2,4,2
5448,5,2,5,1
5449,4,1,5,1
5450,2,5,3,1
5451,5,2,1,4
5452,3,1,2,2
5453,4,5,3,3
5454,2,4,3,2
5455,2,1,5,1
5456,1,5,2,5
5457,2,3,5,5
5458,4,3,5,5
5459,1,5,5,4
5460,1,1,3,4
5461,2,1,2,5
5462,2,5,3,1
5463,5,4,1,2
5464,3,1,1,4
5465,5,5,5,2
5466,2,3,4,3
5467,4,5,4,2
5468,1,1,2,2
5469,4,4,3,3
5470,2,3,5,3
5471,5,5,5,4
5472,4,4,1,1
5473,3,4,4,3
5474,3,3,1,3
5475,4,2,2,1
5476,1,5,2,5
5477,5,1,4,2
5478,2,1,5,1
5479,2,1,2,1
5480,3,4,4,4
5481,1,3,4,1
5482,4,5,3,5
5483,4,4,1,5
5484,2,5,1,3
5485,3,5,3,1
5486,4,1,5,4
5487,2,3,3,1
5488,4,2,4,4
5489,4,2,5,1
5490,1,2,1,2
5491,2,5,5,2
5492,5,4,5,3
5493,5,2,1,4
5494,5,1,5,4
5495,3,4,4,5
5496,1,4,5,4
5497,5,4,2,1
5498,2,3,3,3
5499,1,1,1,3
5500,1,1,1,1
5501,1,5,2,4
5502,1,1,2,3
5503,2,5,5,2
5504,4,1,5,2
5505,3,3,3,2
5506,2,4,3,4
5507,2,1,5,4
5508,3,3,3,4
5509,4,2,2,5
5510,5,5,4,5
5511,1,5,2,5
5512,2,5,3,5
5513,5,1,1,1
5514,5,2,1,4
5515,2,1,3,4
5516,4,4,4,1
5517,1,2,2,2
5518,5,5,3,4
5519,2,4,4,3
5520,4,1,1,1
5521,4,5,3,2
5522,2,5,1,1
5523,4,1,2,1
5524,1,5,3,1
5525,2,5,2,2
5526,2,2,3,4
5527,4,3,4,1
5528,4,2,1,1
5529,4,1,1,4
5530,1,1,3,1
5531,1,4,3,3
5532,1,5,3,2
5533,4,5,1,5
5534,5,4,5,4
5535,1,2,5,4
5536,3,2,2,5
5537,2,1,1,4
5538,3,1,5,3
5539,5,2,5,5
5540,2,3,4,1
5541,1,4,3,3
5542,3,4,1,1
5543,3,4,4,5
5544,2,4,3,1
5545,5,5,1,5
5546,4,1,5,1
5547,4,1,2,4
5548,4,5,4,3
5549,4,1,1,1
5550,5,3,5,1
5551,1,1,4,4
5552,1,4,2,3
5553,3,3,3,4
5554,5,4,2,1
5555,4,1,1,4
5556,3,1,3,5
5557,4,3,3,3
5558,3,2,1,2
5559,2,3,3,5
5560,2,5,3,1
5561,1,3,1,4
5562,1,1,4,1
5563,4,5,5,4
5564,3,3,5,1
5565,1,3,3,4
5566,3,3,2,5
5567,3,3,5,3
5568,1,1,5,2
5569,1,5,5,2
5570,3,2,1,2
5571,5,1,1,1
5572,4,4,3,2
5573,3,5,5,4
5574,4,3,3,3
5575,4,5,3,5
5576,3,2,4,1
5577,5,2,4,5
5578,1,2,2,4
5579,1,4,3,2
5580,3,5,1,4
5581,5,5,5,2
5582,1,1,3,3
5583,5,1,2,4
5584,4,3,5,2
5585,4,2,2,1
5586,5,4,2,1
5587,2,5,5,4
5588,3,4,5,4
5589,4,2,3,4
5590,2,5,5,1
5591,5,5,1,2
5592,5,2,1,3
5593,4,2,4,2
5594,4,5,3,1
5595,5,3,3,3
5596,4,5,5,1
5597,1,1,1,1
5598,1,5,4,3
5599,1,3,5,3
5600,3,5,3,5
5601,5,1,2,2
5602,4,5,1,2
5603,3,4,1,5
5604,2,1,3,4
5605,5,4,3,1
5606,4,5,4,5
5607,1,1,2,5
5608,3,3,3,1
5609,1,4,3,1
5610,1,2,5,3
5611,4,3,2,5
5612,3,1,4,2
5613,4,3,5,4
5614,1,4,5,5
5615,5,3,5,4
5616,2,2,5,1
5617,3,3,1,4
5618,2,5,3,1
5619,2,2,3,3
5620,2,4,5,5
5621,2,3,2,3
5622,3,4,1,2
5623,2,3,4,5
5624,1,5,4,5
5625,5,5,3,5
5626,5,2,3,1
5627,2,4,1,2
5628,4,4,2,2
5629,2,3,4,3
5630,4,5,4,2
5631,1,4,5,2
5632,4,3,4,2
5633,4,4,5,1
5634,5,5,5,2
5635,5,3,1,2
5636,3,5,4,2
5637,4,4,1,5
5638,2,4,5,1
5639,1,5,5,2
5640,5,2,5,1
5641,5,1,2,2
5642,1,5,5,5
5643,2,3,4,5
5644,3,3,1,1
5645,5,2,4,3
5646,3,4,4,4
5647,1,1,2,5
5648,1,5,2,2
5649,1,4,3,2
5650,5,5,4,4
5651,2,3,2,2
5652,1,3,2,5
5653,5,2,3,2
5654,4,4,5,3
5655,2,2,3,5
5656,1,1,1,4
5657,5,1,4,3
5658,1,2,5,4
5659,3,3,4,4
5660,3,2,3,4
5661,2,3,4,1
5662,1,3,1,5
5663,5,4,1,5
5664,2,2,2,2
5665,4,5,3,1
5666,4,4,2,4
5667,2,1,1,1
5668,3,2,2,4
5669,2,5,5,3
5670,1,3,4,4
5671,4,2,2,1
5672,1,1,1,2
5673,4,2,4,4
5674,2,4,3,1
5675,3,2,4,5
5676,2,1,3,3
5677,5,2,3,3
5678,5,5,4,3
5679,3,1,4,5
5680,4,1,1,1
5681,4,3,3,4
5682,2,1,2,5
5683,4,3,5,1
5684,5,4,5,5
5685,3,5,5,1
5686,2,4,3,5
5687,3,3,1,5
5688,1,4,4,2
5689,3,1,3,5
5690,1,1,5,4
5691,1,2,2,4
5692,2,2,3,2
5693,2,4,1,5
5694,3,1,3,3
5695,4,1,1,1
5696,2,2,2,3
5697,4,3,1,5
5698,2,2,1,4
5699,2,4,5,2
5700,3,2,1,4
5701,4,1,3,2
5702,4,5,2,3
5703,1,4,3,2
5704,4,3,1,5
5705,4,4,1,5
5706,1,1,1,2
5707,2,5,2,5
5708,3,1,2,1
5709,5,1,5,1
5710,3,5,5,1
5711,1,4,5,3
5712,2,4,1,5
5713,4,4,4,4
5714,3,1,3,2
5715,4,5,3,1
5716,5,2,3,3
5717,2,4,5,3
5718,1,1,1,2
5719,5,4,5,1
5720,5,1,5,5
5721,4,2,1,2
5722,5,5,2,1
5723,3,4,3,5
5724,4,2,5,4
5725,2,1,2,3
5726,4,4,1,4
5727,5,5,3,4
5728,1,1,5,1
5729,1,1,1,3
5730,5,2,5,2
5731,3,2,4,5
5732,3,3,2,4
5733,1,1,3,2
5734,5,4,2,5
5735,3,5,5,5
5736,2,3,3,5
5737,5,5,1,1
5738,3,2,5,3
5739,1,1,1,2
5740,4,3,4,3
5741,4,4,2,5
5742,4,3,3,5
5743,1,1,1,5
5744,1,3,1,1
5745,3,1,3,2
5746,5,5,1,4
5747,3,1,1,1
5748,1,1,4,2
5749,5,2,3,1
5750,4,2,4,5
5751,1,3,5,4
5752,1,3,5,5
5753,3,4,2,3
5754,2,2,5,4
5755,5,1,4,5
5756,1,4,2,3
5757,3,3,4,3
5758,3,4,4,2
5759,1,5,2,2
5760,1,5,2,2
5761,1,2,1,5
5762,2,2,4,3
5763,5,5,5,1
5764,2,1,3,4
5765,3,2,5,3
5766,1,5,3,4
5767,1,2,1,5
5768,2,3,5,3
5769,2,5,5,4
5770,2,3,2,3
5771,2,1,3,5
5772,4,3,3,4
5773,1,5,1,5
5774,3,1,5,3
5775,3,4,4,3
5776,4,1,3,3
5777,5,2,4,5
5778,3,1,2,1
5779,4,4,2,2
5780,5,5,3,5
5781,1,5,2,5
5782,3,2,5,1
5783,2,2,5,2
5784,2,5,5,3
5785,5,1,1,4
5786,4,1,4,4
5787,4,3,2,2
5788,4,2,4,4
5789,5,3,3,1
5790,2,1,1,2
5791,3,5,5,2
5792,1,5,1,1
5793,3,1,2,2
5794,4,3,1,5
5795,5,3,1,3
5796,5,1,3,2
5797,3,3,3,3
5798,4,1,3,5
5799,5,2,4,3
5800,5,5,4,1
5801,3,1,1,3
5802,1,2,1,1
5803,1,5,4,5
5804,1,1,1,2
5805,3,2,1,5
5806,1,1,3,5
5807,5,2,5,2
5808,5,2,5,2
5809,1,3,5,4
5810,4,3,5,2
5811,4,4,2,1
5812,3,3,2,2
5813,3,1,3,1
5814,3,2,5,3
5815,5,2,2,5
5816,3,2,4,4
5817,2,3,2,4
5818,1,4,2,2
5819,1,5,2,5
5820,1,3,1,4
5821,4,5,2,4
5822,3,2,2,5
5823,5,5,5,2
5824,5,2,1,1
5825,5,5,5,5
5826,3,4,3,2
5827,1,5,3,3
5828,4,1,4,1
5829,5,3,2,5
5830,5,3,1,5
5831,4,1,4,5
5832,5,4,3,5
5833,2,5,4,5
5834,5,2,2,2
5835,2,2,3,1
5836,5,5,2,4
5837,3,1,2,4
5838,5,3,3,5
5839,3,3,2,4
5840,5,3,4,4
5841,2,1,4,3
5842,1,1,2,4
5843,1,2,5,5
5844,4,4,4,5
5845,1,1,5,3
5846,2,2,2,1
5847,4,2,4,4
5848,4,5,5,1
5849,2,2,4,1
5850,4,4,3,4
5851,3,5,4,2
5852,4,3,3,1
5853,2,1,2,1
5854,5,3,2,2
5855,2,4,4,4
5856,1,5,4,2
5857,2,1,3,1
5858,1,5,2,1
5859,5,4,1,5
5860,4,5,2,5
5861,1,4,3,1
5862,2,3,5,4
5863,2,5,2,2
5864,2,2,4,5
5865,1,5,3,3
5866,1,1,2,4
5867,1,4,4,2
5868,3,4,2,2
5869,3,5,2,4
5870,1,4,3,1
5871,4,1,2,3
5872,5,5,4,5
5873,4,2,1,1
5874,3,5,1,3
5875,1,2,1,4
5876,3,1,1,4
5877,1,2,3,3
5878,5,1,4,5
5879,5,2,3,2
5880,3,2,3,1
5881,3,3,4,1
5882,4,3,4,5
5883,3,2,2,3
5884,1,1,4,5
5885,3,1,1,1
5886,4,5,1,3
5887,4,2,5,3
5888,5,2,4,4
5889,3,5,3,2
5890,2,3,2,4
5891,4,3,1,4
5892,4,3,2,4
5893,4,2,5,1
5894,5,2,5,2
5895,1,3,5,4
5896,3,2,4,1
5897,3,4,3,2
5898,3,2,1,4
5899,5,1,2,2
5900,5,1,1,4
5901,1,2,4,5
5902,4,2,3,2
5903,1,3,3,3
5904,5,2,4,5
5905,3,2,1,2
5906,4,1,5,1
5907,1,5,4,1
5908,2,4,3,2
5909,2,2,2,2
5910,5,3,1,1
5911,2,5,4,5
5912,1,3,5,2
5913,3,5,2,3
5914,5,4,2,3
5915,5,2,3,4
5916,3,1,3,4
5917,2,4,4,2
5918,1,1,3,3
5919,4,3,3,5
5920,2,2,4,3
5921,3,2,1,1
5922,3,1,1,5
5923,5,3,3,3
5924,2,5,4,1
5925,5,5,3,4
5926,5,1,3,2
5927,2,2,2,5
5928,1,4,4,2
5929,3,3,3,5
5930,5,4,3,3
5931,5,3,5,1
5932,3,5,4,5
5933,5,4,5,4
5934,1,5,2,3
5935,1,5,2,1
5936,2,2,3,2
5937,2,1,3,5
5938,4,4,2,1
5939,3,5,3,1
5940,2,2,2,2
5941,2,5,5,3
5942,3,1,1,3
5943,5,5,3,5
5944,1,5,5,1
5945,1,2,2,1
5946,1,5,1,3
5947,1,3,5,3
5948,3,4,2,2
5949,2,1,4,1
5950,2,5,3,4
5951,5,2,1,2
5952,1,5,3,1
5953,5,2,2,1
5954,4,1,5,2
5955,1,4,3,4
5956,1,3,5,5
5957,5,1,1,5
5958,2,1,2,2
5959,5,4,2,3
5960,3,1,1,4
5961,4,2,3,3
5962,2,1,3,4
5963,4,2,2,5
5964,1,3,5,1
5965,3,1,2,5
5966,4,2,2,1
5967,3,5,4,1
5968,3,1,5,5
5969,1,2,2,3
5970,5,4,2,4
5971,2,2,2,3
5972,1,3,4,4
5973,4,1,4,3
5974,1,5,1,5
5975,4,5,5,5
5976,1,4,3,5
5977,1,3,4,1
5978,1,4,1,2
5979,4,1,4,4
5980,5,2,3,2
5981,3,4,3,2
5982,3,3,5,5
5983,2,5,3,1
5984,4,3,3,1
5985,2,1,2,4
5986,5,4,3,2
5987,2,2,1,2
5988,3,3,3,2
5989,1,3,4,2
5990,5,1,1,5
5991,1,3,3,1
5992,4,3,3,1
5993,2,4,1,5
5994,2,2,2,4
5995,5,3,4,4
5996,5,2,2,3
5997,2,1,3,3
5998,4,5,1,4
5999,3,2,1,2
6000,1,4,2,4
6001,5,1,5,4
6002,4,1,3,2
6003,4,1,1,5
6004,1,3,5,5
6005,4,5,1,5
6006,4,5,1,1
6007,1,3,4,4
6008,2,3,2,1
6009,4,2,3,4
6010,5,3,3,4
6011,5,4,3,4
6012,2,1,2,1
6013,5,1,5,4
6014,4,2,4,3
6015,3,4,2,4
6016,5,2,2,5
6017,1,1,2,1
6018,3,3,3,1
6019,5,2,4,2
6020,2,1,5,4
6021,3,2,3,3
6022,2,1,5,5
6023,1,1,1,3
6024,4,4,5,2
6025,1,3,2,1
6026,4,2,3,1
6027,5,2,3,3
6028,4,1,5,5
6029,1,4,5,1
6030,1,1,1,5
6031,4,1,2,2
6032,5,3,4,4
6033,3,5,3,4
6034,1,1,1,1
6035,4,3,1,3
6036,1,2,4,5
6037,4,2,1,2
6038,1,3,1,1
6039,2,3,2,4
6040,2,4,1,4
6041,4,2,1,5
6042,2,4,5,5
6043,1,5,3,2
6044,1,5,4,2
6045,5,2,5,2
6046,2,1,2,1
6047,3,4,4,4
6048,3,2,4,1
6049,3,3,2,1
6050,2,2,3,1
6051,1,2,5,3
6052,3,3,3,2
6053,3,3,3,5
6054,1,3,5,3
6055,1,5,1,5
6056,5,5,1,3
6057,3,5,4,1
6058,2,5,2,2
6059,4,4,1,5
6060,3,5,2,5
6061,1,1,4,5
6062,4,1,5,2
6063,1,3,2,5
6064,2,2,3,3
6065,1,4,3,2
6066,4,4,5,2
6067,4,2,2,4
6068,1,4,1,3
6069,3,2,2,2
6070,3,1,5,2
6071,4,1,4,1
6072,5,2,4,2
6073,1,3,1,1
6074,1,2,2,3
6075,2,4,3,2
6076,5,2,2,3
6077,4,5,3,1
6078,1,4,5,1
6079,3,5,1,5
6080,4,5,4,2
6081,4,3,4,1
6082,2,5,1,1
6083,1,1,3,4
6084,5,4,2,1
6085,2,2,3,4
6086,2,4,3,1
6087,3,1,2,2
6088,4,1,4,3
6089,1,2,1,4
6090,2,4,4,3
6091,2,5,4,1
6092,4,4,3,2
6093,4,3,1,2
6094,4,5,4,1
6095,3,2,2,3
6096,2,4,3,5
6097,5,2,2,3
6098,1,4,1,2
6099,1,5,3,2
6100,5,5,3,5
6101,5,4,5,1
6102,2,3,2,1
6103,4,4,1,5
6104,3,4,4,1
6105,2,2,1,1
6106,5,5,3,2
6107,4,3,3,1
6108,5,5,3,3
6109,5,3,2,3
6110,1,4,2,2
6111,5,4,2,3
6112,4,5,1,3
6113,2,3,1,3
6114,5,2,2,3
6115,1,3,1,2
6116,3,5,2,3
6117,2,5,5,5
6118,2,1,4,2
6119,1,4,4,4
6120,3,3,2,2
6121,3,3,4,1
6122,5,4,5,3
6123,4,5,5,2
6124,1,4,4,3
6125,1,5,3,5
6126,1,2,3,3
6127,1,5,1,2
6128,2,5,4,4
6129,5,1,5,3
6130,1,2,2,4
6131,4,1,2,3
6132,3,5,3,1
6133,2,1,5,1
6134,1,2,1,5
6135,4,4,2,3
6136,4,1,5,2
6137,2,4,3,3
6138,2,1,4,1
6139,2,1,2,3
6140,3,1,4,3
6141,3,3,3,4
6142,2,4,1,2
6143,3,1,5,3
6144,2,1,5,1
6145,4,4,3,3
6146,3,2,3,4
6147,4,1,5,1
6148,3,3,4,3
6149,5,4,4,1
6150,1,1,2,1
6151,4,2,3,4
6152,2,3,4,3
6153,4,4,5,4
6154,3,4,3,1
6155,2,5,1,2
6156,3,3,3,2
6157,4,1,4,1
6158,5,1,1,4
6159,4,3,3,5
6160,2,4,4,5
6161,1,3,2,5
6162,1,4,2,4
6163,5,2,4,3
6164,1,2,3,3
6165,3,1,3,5
6166,3,3,1,4
6167,3,5,3,2
6168,5,3,2,5
6169,1,4,2,1
6170,1,2,2,3
6171,2,3,2,4
6172,5,5,2,4
6173,3,2,5,1
6174,1,1,1,5
6175,3,5,2,4
6176,2,4,4,1
6177,5,1,2,3
6178,3,1,2,5
6179,3,1,5,1
6180,1,5,3,1
6181,2,3,1,4
6182,3,1,3,4
6183,4,2,2,2
6184,5,3,2,2
6185,2,4,4,3
6186,3,4,3,4
6187,3,3,1,3
6188,1,5,4,1
6189,5,4,1,3
6190,1,4,1,1
6191,4,4,2,2
6192,1,2,4,4
6193,4,5,3,1
6194,1,2,3,3
6195,2,4,2,3
6196,5,4,4,4
6197,5,4,1,3
6198,5,4,5,2
6199,4,1,3,5
6200,5,2,5,1
6201,4,5,1,5
6202,5,2,1,2
6203,3,5,1,5
6204,4,5,1,5
6205,1,3,1,5
6206,4,3,1,3
6207,4,1,4,2
6208,2,2,3,4
6209,3,5,5,2
6210,4,1,1,4
6211,4,4,3,3
6212,4,2,3,2
6213,5,3,5,5
6214,2,1,3,5
6215,4,5,1,1
6216,5,5,5,2
6217,2,4,4,2
6218,1,4,4,2
6219,3,1,4,3
6220,2,2,1,2
6221,2,2,2,3
6222,1,2,5,4
6223,1,2,2,3
6224,3,3,4,2
6225,4,1,5,5
6226,2,1,2,2
6227,1,1,2,2
6228,4,5,5,5
6229,2,3,5,1
6230,4,4,5,3
6231,4,2,4,3
6232,3,2,3,5
6233,5,1,4,2
6234,2,5,3,2
6235,3,4,1,4
6236,3,5,3,4
6237,4,1,2,3
6238,1,5,5,4
6239,2,4,4,4
6240,1,3,5,4
6241,3,4,3,2
6242,3,5,4,2
6243,5,4,2,2
6244,4,5,3,5
6245,4,1,4,5
6246,4,5,4,3
6247,3,5,4,2
6248,1,4,2,4
6249,5,1,4,1
6250,3,2,3,5
6251,4,5,5,3
6252,4,1,3,4
6253,2,4,3,4
6254,5,2,4,1
6255,5,3,5,3
6256,5,1,5,5
6257,3,2,5,3
6258,4,1,3,2
6259,2,2,1,5
6260,5,2,2,2
6261,1,2,3,3
6262,3,2,2,5
6263,1,4,3,5
6264,1,5,1,2
6265,4,3,1,2
6266,4,4,1,4
6267,5,4,4,1
6268,2,3,4,2
6269,2,1,3,4
6270,2,3,5,2
6271,1,1,5,2
6272,2,5,2,2
6273,3,3,1,2
6274,3,5,1,1
6275,1,1,5,2
6276,3,4,4,3
6277,4,1,2,5
6278,3,1,3,3
6279,5,2,5,2
6280,2,4,5,3
6281,3,2,5,2
6282,3,3,2,3
6283,3,1,4,5
6284,2,2,1,1
6285,5,5,3,1
6286,3,5,4,5
6287,3,1,4,2
6288,2,2,1,5
6289,4,3,4,2
6290,2,2,4,5
6291,5,5,4,5
6292,2,4,1,1
6293,3,3,2,5
6294,5,5,3,3
6295,5,5,2,1
6296,4,4,5,2
6297,3,4,3,5
6298,4,2,2,4
6299,5,1,3,1
6300,3,1,3,2
6301,2,1,5,4
6302,4,4,3,2
6303,2,4,4,5
6304,1,5,3,3
6305,2,4,4,1
6306,4,2,1,2
6307,1,3,1,5
6308,1,3,1,1
6309,5,5,1,3
6310,4,3,4,4
6311,5,2,1,2
6312,3,4,1,3
6313,4,3,1,4
6314,2,2,3,3
6315,4,3,5,5
6316,4,5,2,4
6317,5,2,5,3
6318,3,1,2,4
6319,4,5,1,2
6320,2,1,2,1
6321,1,2,4,4
6322,1,3,1,4
6323,2,3,4,5
6324,1,1,2,2
6325,3,1,2,4
6326,1,3,1,3
6327,3,4,5,3
6328,4,1,3,5
6329,4,5,2,2
6330,3,3,3,3
6331,3,2,4,2
6332,1,2,2,4
6333,5,1,2,2
6334,3,2,1,1
6335,3,4,3,4
6336,1,4,5,1
6337,5,2,3,1
6338,2,3,3,5
6339,3,1,3,2
6340,5,2,4,3
6341,5,1,3,4
6342,5,5,1,4
6343,3,2,3,3
6344,4,5,1,4
6345,5,3,2,2
6346,4,4,2,2
6347,5,3,2,2
6348,5,5,3,4
6349,1,3,2,4
6350,3,1,5,4
6351,4,5,1,2
6352,5,2,2,4
6353,5,4,4,1
6354,3,2,3,4
6355,3,4,3,3
6356,3,1,5,5
6357,1,4,2,2
6358,4,5,2,4
6359,4,3,1,3
6360,5,1,3,2
6361,5,1,2,1
6362,1,5,3,3
6363,3,2,2,2
6364,1,2,5,4
6365,4,3,4,2
6366,3,2,2,3
6367,1,5,3,3
6368,4,4,5,4
6369,4,1,3,3
6370,4,4,4,4
6371,2,5,2,3
6372,1,5,2,5
6373,5,2,4,5
6374,4,2,2,2
6375,1,3,1,5
6376,5,2,5,1
6377,2,4,2,1
6378,5,3,1,2
6379,5,1,5,2
6380,2,1,3,4
6381,1,3,4,2
6382,1,4,5,4
6383,4,3,5,4
6384,1,1,1,5
6385,3,2,3,1
6386,4,1,3,1
6387,3,1,5,5
6388,1,4,2,3
6389,2,1,5,1
6390,2,1,5,2
6391,2,3,2,4
6392,5,2,5,3
6393,1,3,3,4
6394,2,3,3,2
6395,1,2,5,5
6396,3,5,1,4
6397,3,3,2,3
6398,1,2,1,1
6399,5,4,1,2
6400,4,4,3,1
6401,3,2,2,4
6402,2,5,5,1
6403,3,3,4,2
6404,2,2,1,1
6405,5,4,2,4
6406,1,5,3,2
6407,1,5,2,1
6408,5,1,5,4
6409,1,3,3,5
6410,5,3,2,5
6411,2,4,2,2
6412,4,4,5,2
6413,5,3,1,1
6414,4,2,3,3
6415,2,4,4,3
6416,3,3,3,3
6417,2,5,5,2
6418,3,3,2,3
6419,4,5,1,4
6420,5,2,1,3
6421,4,2,3,2
6422,1,2,5,1
6423,5,5,2,4
6424,3,4,4,3
6425,1,3,2,3
6426,4,2,1,5
6427,1,1,2,1
6428,2,4,1,4
6429,1,2,4,2
6430,1,4,1,2
6431,1,1,5,1
6432,2,5,4,1
6433,4,2,5,4
6434,3,5,1,1
6435,4,3,2,2
6436,3,1,3,2
6437,2,2,1,1
6438,2,3,5,5
6439,5,1,3,5
6440,2,2,4,2
6441,1,2,1,1
6442,3,1,5,3
6443,4,1,3,4
